Date,^DJI,^IXIC,^FCHI,^FTSE,^STOXX50E,^HSI,^N225
2019-12-03,1.039699235707184,1.0650493384864241,1.0359128498851335,0.9583528425114988,1.0426262006356584,0.8759182012399059,1.0521180857992405
2019-12-04,1.0452551514121409,1.0708029572636186,1.0490190692763115,0.962328825550198,1.0567829812695304,0.865007425861471,1.0411117038995419
2019-12-05,1.0463140152640011,1.0713067269611574,1.0493572390228634,0.9555549599940647,1.0533498595755806,0.8701345146949472,1.0485305634195239
2019-12-06,1.0590640178112993,1.0820351783099986,1.0620836908741684,0.9691830265410889,1.066114978912546,0.8794717632841113,1.050974599845836
2019-12-09,1.0550772377718982,1.0776977785855888,1.0558145236531589,0.9684065378271063,1.0602939970842926,0.8793509970153294,1.0544081339557319
2019-12-10,1.054023320846896,1.076991500061247,1.0577643208572924,0.9657157256450122,1.0601785305052058,0.8774223020099254,1.0534851711581377
2019-12-11,1.055141547821056,1.0817251286294198,1.0600885865193475,0.966050402151081,1.0647030157995359,0.8843526522846119,1.0526602967789909
2019-12-12,1.063486644257334,1.0896337147534394,1.0643174305528815,0.9737078267565369,1.0701601862635233,0.8959262484350785,1.0541431370187977
2019-12-13,1.063612532470668,1.0918285979449687,1.0706047029705594,0.9844040748171944,1.077297754964552,0.9189472292892493,1.081066825811317
2019-12-16,1.067412141471476,1.1017471360534008,1.0837435117157403,1.006586459786036,1.0893294007023724,0.9129840463415761,1.0778829952827909
2019-12-17,1.068594235486418,1.1028883385981763,1.0795109583248401,1.0074164183011833,1.0814006956050728,0.9241231950774554,1.08300275368293
2019-12-18,1.0675402447266866,1.103435808211324,1.0779446380179456,1.00949141263881,1.0795874191619397,0.9254673761560712,1.0770765784017389
2019-12-19,1.0727450762941642,1.1108705310046323,1.080238080686648,1.013909142518918,1.079636481884189,0.9226887147973295,1.0739453956892073
2019-12-20,1.075698613132747,1.115587924687956,1.0891461907196118,1.0150738429066393,1.090432395551562,0.9250405130965281,1.0717754970560291
2019-12-23,1.0793443505578435,1.1181741540511134,1.0905643133679235,1.0205759377397112,1.090461226950125,0.9262041605956713,1.071977035356656
2019-12-24,1.0779804016048127,1.1190778145965163,1.090596814403894,1.0217272379938889,,0.9248035830308289,1.0724032277769526
2019-12-25,,,,,,,1.0702561812842728
2019-12-26,1.0819853449876038,1.1277662855273143,,,,,1.076648628124481
2019-12-27,1.0828876792135007,1.1257951507863757,1.0920149370522054,1.0234273554248152,1.0920810722009417,0.9367919850610246,1.0727245640295004
2019-12-30,1.0759651565052606,1.1182166332986887,1.082036059192865,1.015689660751107,1.082321749525921,0.939910840396453,1.0645747875849594
2019-12-31,1.0788495102025568,1.1215427095571167,1.0812835895557213,1.009705618675995,,0.9356081126150967,
2020-01-02,1.0913382854778457,1.1364911323655185,1.0927583099319986,1.0179921958929572,,0.9473496017532954,
2020-01-03,1.0824953214623825,1.1275637767005111,1.0932394665732144,1.0204152668701962,1.0895113416307138,0.9442955051417066,
2020-01-06,1.0850848530858708,1.1339011189314565,1.0877100511926643,1.014109948422559,1.083491148231948,0.936817525538695,1.0442450839332753
2020-01-07,1.0805597440356676,1.1335399232602628,1.0874858117080743,1.0139225426524616,1.0854343421996582,0.939999454185731,1.0609342658178562
2020-01-08,1.086661593728537,1.1411222248188544,1.090859118960504,1.0140564132548893,1.089277447791025,0.932228407324983,1.0442406013980237
2020-01-09,1.0946687486091382,1.1503956398714368,1.0929481937019352,1.0171622373778095,1.0960107424804153,0.9479297725024087,1.0683211323411403
2020-01-10,1.0896359519607624,1.1473245611652643,1.0919642425015341,1.0157967310864469,1.094174415016915,0.9504919880364254,1.0733028110769598
2020-01-13,1.0927842648150492,1.1592078865408593,1.0917888428889324,1.019772714125146,1.0913332181487239,0.9610044875397149,
2020-01-14,1.094017378627888,1.1563830165770992,1.0926480007093704,1.0204152668701962,1.0899472667375962,0.9586878884267475,1.0811599922302721
2020-01-15,1.0974405043443616,1.1573042547421886,1.0911503035137506,1.0231462140864165,1.088237966609575,0.954985556341289,1.0762733256632175
2020-01-16,1.1075498816355456,1.169607611988205,1.0923115090054365,1.0187284842063085,1.0897336042215935,0.9586181382897591,1.0770181296577717
2020-01-17,1.109457401865154,1.1735838160414211,1.1034697858711637,1.0274033384635146,1.0995853424553341,0.9643725894148463,1.0818840535126817
2020-01-20,,,1.0994579392435526,1.0242975143405941,1.0969203061372883,0.9557263598408271,1.0837853516021547
2020-01-21,1.103708999021099,1.171317523769916,1.0935704825591315,1.0188490200416973,1.094058948437828,0.928823485674936,1.073932387547693
2020-01-22,1.1033396777055002,1.1729374723175376,1.087237991308799,1.0136548014476066,1.0884776408274597,0.94062934459569,1.081438085201569
2020-01-23,1.1023499969949264,1.175276272270249,1.0801494977000219,1.005060347991663,1.0789666629376178,0.9262940708558971,1.070821859654458
2020-01-24,1.0959098365727336,1.1643302978777892,1.089639976839479,1.0155423900151357,1.0911830693004607,0.9276389649935342,1.072250206328461
2020-01-27,1.0787497594833695,1.142380855628479,1.0604756844559202,0.9922623053262917,1.0619282932805993,,1.0504845093249917
2020-01-28,1.0858208376668166,1.1586766518125609,1.0718346198915525,1.0014458417261203,1.0738761940269943,,1.044733416597158
2020-01-29,1.0862593421237023,1.1593616907131148,1.0770927222761748,1.001834053399859,1.0788251846566488,0.9014520020849845,1.0520996283011455
2020-01-30,1.0909843956206555,1.1623327967073211,1.0620583435988327,0.9882327871199224,1.0656645323677565,0.8778375616544862,1.0340249035595726
